time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.level,.name,.msg,.file,.function,.line,.topics
2020/11/26/17:48:56.240054,2,1606409336,37712097,,4,/controller,No state information received!,controller.py,ControllerNode.controller,190,"['/rosout', '/vertical_thrust', '/state', '/controller_ready', '/control_error']"
2020/11/26/17:49:04.069437,682,1606409344,64599999,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:14.070148,683,1606409354,64600286,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:24.069225,684,1606409364,64579795,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:34.070222,685,1606409374,64599023,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:44.069248,686,1606409384,64584749,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:54.069328,687,1606409394,64613634,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2020/11/26/17:49:56.129345,3,1606409396,128782987,,2,/controller,
Controller setup completed.
offset:	0.2
mean offset:	0.2
mean error:	0.0476981407404,controller.py,ControllerNode.determine_offset,267,"['/rosout', '/vertical_thrust', '/state', '/controller_ready', '/control_error']"
2020/11/26/17:49:56.156923,4,1606409396,156533956,,2,/controller,New Parameters received by Controller,controller.py,ControllerNode.server_callback,133,"['/controller/parameter_descriptions', '/controller_ready', '/controller/parameter_updates', '/rosout', '/vertical_thrust', '/state', '/control_error']"
2020/11/26/17:49:56.187395,5,1606409396,187050104,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:49:57.120680,1,1606409397,120476961,,2,/experiment_parameters,
Tuning Parameters...,set_parameters.py,ParametersNode.run,73,"['/parameters', '/rosout', '/controller_ready', '/experiment_parameters/parameter_descriptions', '/experiment_parameters/parameter_updates']"
2020/11/26/17:49:57.188300,6,1606409397,188025951,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:49:58.208595,7,1606409398,208229064,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:49:59.228434,8,1606409399,228169918,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:50:00.227853,9,1606409400,227468013,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:50:01.228366,10,1606409401,228091001,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:50:02.248369,11,1606409402,248027086,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:50:03.268456,12,1606409403,268198013,,4,/controller,No controller chosen!,controller.py,ControllerNode.controller,194,"['/parameters', '/controller/parameter_descriptions', '/controller_ready', '/state', '/rosout', '/control_error', '/vertical_thrust', '/controller/parameter_updates', '/depth_setpoint']"
2020/11/26/17:50:04.069639,688,1606409404,64594162,,2,/mavros,HP: requesting home position,/home/ubuntu/catkin_ws/src/mavros/mavros/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/trajectory/desired', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
